Cand_ID,ideology,Amt,Cand_name,party
N00009918,Energy,1000, Patrick Leahy (D) , D 
N00009918,Finance,1000, Patrick Leahy (D) , D 
N00009918,Finance,2000, Patrick Leahy (D) , D 
N00009918,Finance,5000, Patrick Leahy (D) , D 
N00009918,General,5000, Patrick Leahy (D) , D 
N00009918,Health,2500, Patrick Leahy (D) , D 
N00009918,Health,2000, Patrick Leahy (D) , D 
N00009918,Energy,1000, Patrick Leahy (D) , D 
N00009918,Legal,8500, Patrick Leahy (D) , D 
N00009918,Legal,1000, Patrick Leahy (D) , D 
N00009918,Unions,2500, Patrick Leahy (D) , D 
N00009918,Unions,2000, Patrick Leahy (D) , D 
N00009918,Manufacturing,1000, Patrick Leahy (D) , D 
N00009918,Transport,2000, Patrick Leahy (D) , D 
N00009918,Transport,1000, Patrick Leahy (D) , D 
N00009926,Agriculture,20000, Bill Nelson (D) , D 
N00009926,Agriculture,4000, Bill Nelson (D) , D 
N00009926,Agriculture,13500, Bill Nelson (D) , D 
N00009926,Agriculture,1000, Bill Nelson (D) , D 
N00009926,Agriculture,1500, Bill Nelson (D) , D 
N00009926,Agriculture,2500, Bill Nelson (D) , D 
N00009926,Agriculture,1000, Bill Nelson (D) , D 
N00009926,Agriculture,1000, Bill Nelson (D) , D 
N00009926,Agriculture,1000, Bill Nelson (D) , D 
N00009926,Agriculture,3500, Bill Nelson (D) , D 
N00009926,Builders,14000, Bill Nelson (D) , D 
N00009926,Builders,2500, Bill Nelson (D) , D 
N00009926,Builders,5000, Bill Nelson (D) , D 
N00009926,Builders,9500, Bill Nelson (D) , D 
N00009926,Builders,12000, Bill Nelson (D) , D 
N00009926,Builders,100, Bill Nelson (D) , D 
N00009926,Comms,5500, Bill Nelson (D) , D 
N00009926,Comms,3000, Bill Nelson (D) , D 
N00009926,Comms,12500, Bill Nelson (D) , D 
N00009926,Comms,4975, Bill Nelson (D) , D 
N00009926,Comms,3000, Bill Nelson (D) , D 
N00009926,Comms,2500, Bill Nelson (D) , D 
N00009926,Comms,13000, Bill Nelson (D) , D 
N00009926,Comms,6500, Bill Nelson (D) , D 
N00009926,Comms,4000, Bill Nelson (D) , D 
N00009926,Comms,36000, Bill Nelson (D) , D 
N00009926,Comms,5000, Bill Nelson (D) , D 
N00009926,Comms,8000, Bill Nelson (D) , D 
N00009926,Comms,9500, Bill Nelson (D) , D 
N00009926,Comms,10500, Bill Nelson (D) , D 
N00009926,Comms,7500, Bill Nelson (D) , D 
N00009926,Comms,3500, Bill Nelson (D) , D 
N00009926,Comms,2000, Bill Nelson (D) , D 
N00009926,Comms,3500, Bill Nelson (D) , D 
N00009926,Comms,3000, Bill Nelson (D) , D 
N00009926,Comms,7500, Bill Nelson (D) , D 
N00009926,Defense,2000, Bill Nelson (D) , D 
N00009926,Defense,32500, Bill Nelson (D) , D 
N00009926,Defense,31500, Bill Nelson (D) , D 
N00009926,Defense,4000, Bill Nelson (D) , D 
N00009926,Defense,3000, Bill Nelson (D) , D 
N00009926,Defense,6000, Bill Nelson (D) , D 
N00009926,Defense,2500, Bill Nelson (D) , D 
N00009926,Defense,7000, Bill Nelson (D) , D 
N00009926,Energy,2500, Bill Nelson (D) , D 
N00009926,Energy,4500, Bill Nelson (D) , D 
N00009926,Energy,500, Bill Nelson (D) , D 
N00009926,Energy,1000, Bill Nelson (D) , D 
N00009926,Energy,5000, Bill Nelson (D) , D 
N00009926,Energy,4700, Bill Nelson (D) , D 
N00009926,Energy,4500, Bill Nelson (D) , D 
N00009926,Energy,500, Bill Nelson (D) , D 
N00009926,Energy,2500, Bill Nelson (D) , D 
N00009926,Finance,8000, Bill Nelson (D) , D 
N00009926,Finance,7500, Bill Nelson (D) , D 
N00009926,Finance,23500, Bill Nelson (D) , D 
N00009926,Finance,5000, Bill Nelson (D) , D 
N00009926,Finance,10000, Bill Nelson (D) , D 
N00009926,Finance,8000, Bill Nelson (D) , D 
N00009926,Finance,1000, Bill Nelson (D) , D 
N00009926,Finance,4500, Bill Nelson (D) , D 
N00009926,Finance,7500, Bill Nelson (D) , D 
N00009926,Finance,4500, Bill Nelson (D) , D 
N00009926,Finance,2500, Bill Nelson (D) , D 
N00009926,Finance,16000, Bill Nelson (D) , D 
N00009926,Finance,30000, Bill Nelson (D) , D 
N00009926,Finance,24000, Bill Nelson (D) , D 
N00009926,Finance,5500, Bill Nelson (D) , D 
N00009926,Finance,30500, Bill Nelson (D) , D 
N00009926,Finance,7000, Bill Nelson (D) , D 
N00009926,Finance,2500, Bill Nelson (D) , D 
N00009926,Finance,10000, Bill Nelson (D) , D 
N00009926,Finance,5000, Bill Nelson (D) , D 
N00009926,Finance,2500, Bill Nelson (D) , D 
N00009926,Finance,14000, Bill Nelson (D) , D 
N00009926,Finance,1000, Bill Nelson (D) , D 
N00009926,Finance,2000, Bill Nelson (D) , D 
N00009926,General,1000, Bill Nelson (D) , D 
N00009926,General,375000, Bill Nelson (D) , D 
N00009926,General,1000, Bill Nelson (D) , D 
N00009926,General,7000, Bill Nelson (D) , D 
N00009926,General,10000, Bill Nelson (D) , D 
N00009926,General,5000, Bill Nelson (D) , D 
N00009926,General,21500, Bill Nelson (D) , D 
N00009926,General,500, Bill Nelson (D) , D 
N00009926,General,1000, Bill Nelson (D) , D 
N00009926,General,7000, Bill Nelson (D) , D 
N00009926,General,2500, Bill Nelson (D) , D 
N00009926,General,1000, Bill Nelson (D) , D 
N00009926,General,1000, Bill Nelson (D) , D 
N00009926,General,1000, Bill Nelson (D) , D 
N00009926,General,10000, Bill Nelson (D) , D 
N00009926,General,2500, Bill Nelson (D) , D 
N00009926,General,5400, Bill Nelson (D) , D 
N00009926,General,500, Bill Nelson (D) , D 
N00009926,General,5500, Bill Nelson (D) , D 
N00009926,General,2000, Bill Nelson (D) , D 
N00009926,Health,5000, Bill Nelson (D) , D 
N00009926,Health,5000, Bill Nelson (D) , D 
N00009926,Health,7000, Bill Nelson (D) , D 
N00009926,Health,5000, Bill Nelson (D) , D 
N00009926,Health,27500, Bill Nelson (D) , D 
N00009926,Health,6000, Bill Nelson (D) , D 
N00009926,Health,2500, Bill Nelson (D) , D 
N00009926,Health,59000, Bill Nelson (D) , D 
N00009926,Health,26999, Bill Nelson (D) , D 
N00009926,Health,6000, Bill Nelson (D) , D 
N00009926,Health,4200, Bill Nelson (D) , D 
N00009926,Health,20500, Bill Nelson (D) , D 
N00009926,Health,6000, Bill Nelson (D) , D 
N00009926,Health,26500, Bill Nelson (D) , D 
N00009926,Health,2500, Bill Nelson (D) , D 
N00009926,Health,5000, Bill Nelson (D) , D 
N00009926,Health,1000, Bill Nelson (D) , D 
N00009926,Health,500, Bill Nelson (D) , D 
N00009926,Health,4500, Bill Nelson (D) , D 
N00009926,Health,17000, Bill Nelson (D) , D 
N00009926,Health,2500, Bill Nelson (D) , D 
N00009926,Health,6000, Bill Nelson (D) , D 
N00009926,Health,2000, Bill Nelson (D) , D 
N00009926,Policy,5340537, Bill Nelson (D) , D 
N00009926,Policy,6326389, Bill Nelson (D) , D 
N00009926,Policy,401800, Bill Nelson (D) , D 
N00009926,Policy,18450, Bill Nelson (D) , D 
N00009926,Policy,36200, Bill Nelson (D) , D 
N00009926,Policy,6000, Bill Nelson (D) , D 
N00009926,Policy,13169, Bill Nelson (D) , D 
N00009926,Policy,5000, Bill Nelson (D) , D 
N00009926,Policy,5200, Bill Nelson (D) , D 
N00009926,Policy,1000, Bill Nelson (D) , D 
N00009926,Policy,10000, Bill Nelson (D) , D 
N00009926,Policy,10400, Bill Nelson (D) , D 
N00009926,Defense,10000, Bill Nelson (D) , D 
N00009926,Energy,15475, Bill Nelson (D) , D 
N00009926,Legal,8000, Bill Nelson (D) , D 
N00009926,Legal,65153, Bill Nelson (D) , D 
N00009926,Legal,10250, Bill Nelson (D) , D 
N00009926,Legal,18000, Bill Nelson (D) , D 
N00009926,Legal,12481, Bill Nelson (D) , D 
N00009926,Unions,57973, Bill Nelson (D) , D 
N00009926,Unions,31500, Bill Nelson (D) , D 
N00009926,Unions,982993, Bill Nelson (D) , D 
N00009926,Unions,20000, Bill Nelson (D) , D 
N00009926,Unions,10000, Bill Nelson (D) , D 
N00009926,Unions,26000, Bill Nelson (D) , D 
N00009926,Builders,32500, Bill Nelson (D) , D 
N00009926,Comms,7500, Bill Nelson (D) , D 
N00009926,Comms,10000, Bill Nelson (D) , D 
N00009926,Energy,7500, Bill Nelson (D) , D 
N00009926,General,10000, Bill Nelson (D) , D 
N00009926,General,10000, Bill Nelson (D) , D 
N00009926,General,7500, Bill Nelson (D) , D 
N00009926,Unions,15500, Bill Nelson (D) , D 
N00009926,Unions,30500, Bill Nelson (D) , D 
N00009926,Unions,7500, Bill Nelson (D) , D 
N00009926,Unions,16000, Bill Nelson (D) , D 
N00009926,Unions,5000, Bill Nelson (D) , D 
N00009926,Manufacturing,1000, Bill Nelson (D) , D 
N00009926,Manufacturing,7000, Bill Nelson (D) , D 
N00009926,Manufacturing,2000, Bill Nelson (D) , D 
N00009926,Manufacturing,1000, Bill Nelson (D) , D 
N00009926,Manufacturing,500, Bill Nelson (D) , D 
N00009926,Manufacturing,2500, Bill Nelson (D) , D 
N00009926,Manufacturing,2500, Bill Nelson (D) , D 
N00009926,Manufacturing,4000, Bill Nelson (D) , D 
N00009926,Manufacturing,5000, Bill Nelson (D) , D 
N00009926,Transport,12500, Bill Nelson (D) , D 
N00009926,Transport,8500, Bill Nelson (D) , D 
N00009926,Transport,2000, Bill Nelson (D) , D 
N00009926,Transport,10000, Bill Nelson (D) , D 
N00009926,Transport,12000, Bill Nelson (D) , D 
N00009926,Transport,27000, Bill Nelson (D) , D 
N00009926,Transport,10000, Bill Nelson (D) , D 
N00009926,Transport,2000, Bill Nelson (D) , D 
N00009926,Transport,8500, Bill Nelson (D) , D 
N00009926,Transport,1000, Bill Nelson (D) , D 
N00009926,Transport,3000, Bill Nelson (D) , D 
N00009926,Transport,12000, Bill Nelson (D) , D 
N00009926,Transport,3000, Bill Nelson (D) , D 
N00009926,Transport,2000, Bill Nelson (D) , D 
N00009926,Transport,9000, Bill Nelson (D) , D 
N00009926,Transport,12000, Bill Nelson (D) , D 
N00009926,Transport,8500, Bill Nelson (D) , D 
N00009926,Transport,11000, Bill Nelson (D) , D 
N00009926,Transport,21000, Bill Nelson (D) , D 
N00009926,Transport,1000, Bill Nelson (D) , D 
N00009926,Govt/NGO,2000, Bill Nelson (D) , D 
N00009926,Pvt citizens,1000, Bill Nelson (D) , D 
N00009926,committees,15250, Bill Nelson (D) , D 
N00009926,committees,1180, Bill Nelson (D) , D 
N00009926,committees,2000, Bill Nelson (D) , D 
N00009926,committees,500, Bill Nelson (D) , D 
N00012508,Agriculture,2000, Tom Carper (D) , D 
N00012508,Agriculture,8500, Tom Carper (D) , D 
N00012508,Agriculture,4500, Tom Carper (D) , D 
N00012508,Agriculture,2500, Tom Carper (D) , D 
N00012508,Agriculture,2000, Tom Carper (D) , D 
N00012508,Agriculture,4000, Tom Carper (D) , D 
N00012508,Agriculture,5500, Tom Carper (D) , D 
N00012508,Builders,2700, Tom Carper (D) , D 
N00012508,Builders,5000, Tom Carper (D) , D 
N00012508,Builders,10500, Tom Carper (D) , D 
N00012508,Builders,14500, Tom Carper (D) , D 
N00012508,Builders,1000, Tom Carper (D) , D 
N00012508,Comms,2000, Tom Carper (D) , D 
N00012508,Comms,5000, Tom Carper (D) , D 
N00012508,Comms,2500, Tom Carper (D) , D 
N00012508,Comms,8000, Tom Carper (D) , D 
N00012508,Comms,8500, Tom Carper (D) , D 
N00012508,Comms,1000, Tom Carper (D) , D 
N00012508,Comms,7500, Tom Carper (D) , D 
N00012508,Comms,10000, Tom Carper (D) , D 
N00012508,Comms,1000, Tom Carper (D) , D 
N00012508,Comms,1000, Tom Carper (D) , D 
N00012508,Comms,3500, Tom Carper (D) , D 
N00012508,Comms,6000, Tom Carper (D) , D 
N00012508,Comms,3500, Tom Carper (D) , D 
N00012508,Comms,6000, Tom Carper (D) , D 
N00012508,Comms,1500, Tom Carper (D) , D 
N00012508,Defense,21000, Tom Carper (D) , D 
N00012508,Defense,1000, Tom Carper (D) , D 
N00012508,Energy,1500, Tom Carper (D) , D 
N00012508,Energy,3500, Tom Carper (D) , D 
N00012508,Energy,9500, Tom Carper (D) , D 
N00012508,Energy,5000, Tom Carper (D) , D 
N00012508,Energy,1000, Tom Carper (D) , D 
N00012508,Energy,5000, Tom Carper (D) , D 
N00012508,Energy,4500, Tom Carper (D) , D 
N00012508,Energy,14000, Tom Carper (D) , D 
N00012508,Energy,17000, Tom Carper (D) , D 
N00012508,Energy,2500, Tom Carper (D) , D 
N00012508,Energy,33000, Tom Carper (D) , D 
N00012508,Energy,7000, Tom Carper (D) , D 
N00012508,Energy,1500, Tom Carper (D) , D 
N00012508,Energy,4500, Tom Carper (D) , D 
N00012508,Energy,1000, Tom Carper (D) , D 
N00012508,Energy,1000, Tom Carper (D) , D 
N00012508,Energy,10000, Tom Carper (D) , D 
N00012508,Finance,1000, Tom Carper (D) , D 
N00012508,Finance,10000, Tom Carper (D) , D 
N00012508,Finance,50500, Tom Carper (D) , D 
N00012508,Finance,10000, Tom Carper (D) , D 
N00012508,Finance,20000, Tom Carper (D) , D 
N00012508,Finance,5000, Tom Carper (D) , D 
N00012508,Finance,52500, Tom Carper (D) , D 
N00012508,Finance,7500, Tom Carper (D) , D 
N00012508,Finance,13000, Tom Carper (D) , D 
N00012508,Finance,3500, Tom Carper (D) , D 
N00012508,Finance,2500, Tom Carper (D) , D 
N00012508,Finance,1000, Tom Carper (D) , D 
N00012508,Finance,29000, Tom Carper (D) , D 
N00012508,Finance,37000, Tom Carper (D) , D 
N00012508,Finance,30000, Tom Carper (D) , D 
N00012508,Finance,18500, Tom Carper (D) , D 
N00012508,Finance,20000, Tom Carper (D) , D 
N00012508,Finance,5000, Tom Carper (D) , D 
N00012508,Finance,7000, Tom Carper (D) , D 
N00012508,Finance,8500, Tom Carper (D) , D 
N00012508,Finance,500, Tom Carper (D) , D 
N00012508,Finance,35350, Tom Carper (D) , D 
N00012508,Finance,5000, Tom Carper (D) , D 
N00012508,Finance,2000, Tom Carper (D) , D 
N00012508,General,1000, Tom Carper (D) , D 
N00012508,General,1000, Tom Carper (D) , D 
N00012508,General,4500, Tom Carper (D) , D 
N00012508,General,2500, Tom Carper (D) , D 
N00012508,General,4000, Tom Carper (D) , D 
N00012508,General,1000, Tom Carper (D) , D 
N00012508,General,10000, Tom Carper (D) , D 
N00012508,General,2000, Tom Carper (D) , D 
N00012508,General,3000, Tom Carper (D) , D 
N00012508,General,5000, Tom Carper (D) , D 
N00012508,General,3000, Tom Carper (D) , D 
N00012508,General,9500, Tom Carper (D) , D 
N00012508,General,7000, Tom Carper (D) , D 
N00012508,General,5000, Tom Carper (D) , D 
N00012508,General,1000, Tom Carper (D) , D 
N00012508,General,6000, Tom Carper (D) , D 
N00012508,General,5000, Tom Carper (D) , D 
N00012508,Health,5000, Tom Carper (D) , D 
N00012508,Health,8000, Tom Carper (D) , D 
N00012508,Health,2500, Tom Carper (D) , D 
N00012508,Health,5000, Tom Carper (D) , D 
N00012508,Health,28500, Tom Carper (D) , D 
N00012508,Health,1000, Tom Carper (D) , D 
N00012508,Health,8500, Tom Carper (D) , D 
N00012508,Health,5000, Tom Carper (D) , D 
N00012508,Health,3500, Tom Carper (D) , D 
N00012508,Health,24210, Tom Carper (D) , D 
N00012508,Health,5000, Tom Carper (D) , D 
N00012508,Health,5000, Tom Carper (D) , D 
N00012508,Health,1000, Tom Carper (D) , D 
N00012508,Health,12500, Tom Carper (D) , D 
N00012508,Health,2500, Tom Carper (D) , D 
N00012508,Health,1000, Tom Carper (D) , D 
N00012508,Health,4000, Tom Carper (D) , D 
N00012508,Health,62200, Tom Carper (D) , D 
N00012508,Health,7500, Tom Carper (D) , D 
N00012508,Health,14000, Tom Carper (D) , D 
N00012508,Health,1000, Tom Carper (D) , D 
N00012508,Health,1000, Tom Carper (D) , D 
N00012508,Policy,10000, Tom Carper (D) , D 
N00012508,Policy,208500, Tom Carper (D) , D 
N00012508,Policy,2500, Tom Carper (D) , D 
N00012508,Policy,2000, Tom Carper (D) , D 
N00012508,Policy,1000, Tom Carper (D) , D 
N00012508,Policy,200, Tom Carper (D) , D 
N00012508,Policy,5000, Tom Carper (D) , D 
N00012508,Policy,700, Tom Carper (D) , D 
N00012508,Energy,8500, Tom Carper (D) , D 
N00012508,Legal,41950, Tom Carper (D) , D 
N00012508,Legal,4000, Tom Carper (D) , D 
N00012508,Legal,1000, Tom Carper (D) , D 
N00012508,Unions,3500, Tom Carper (D) , D 
N00012508,Unions,5000, Tom Carper (D) , D 
N00012508,Unions,10000, Tom Carper (D) , D 
N00012508,Unions,9000, Tom Carper (D) , D 
N00012508,Builders,17500, Tom Carper (D) , D 
N00012508,Unions,2500, Tom Carper (D) , D 
N00012508,Unions,2000, Tom Carper (D) , D 
N00012508,Manufacturing,44000, Tom Carper (D) , D 
N00012508,Manufacturing,4210, Tom Carper (D) , D 
N00012508,Manufacturing,2000, Tom Carper (D) , D 
N00012508,Manufacturing,1000, Tom Carper (D) , D 
N00012508,Manufacturing,7500, Tom Carper (D) , D 
N00012508,Manufacturing,3500, Tom Carper (D) , D 
N00012508,Manufacturing,2500, Tom Carper (D) , D 
N00012508,Manufacturing,2500, Tom Carper (D) , D 
N00012508,Manufacturing,2500, Tom Carper (D) , D 
N00012508,Manufacturing,1500, Tom Carper (D) , D 
N00012508,Transport,5500, Tom Carper (D) , D 
N00012508,Transport,9000, Tom Carper (D) , D 
N00012508,Transport,16000, Tom Carper (D) , D 
N00012508,Transport,2000, Tom Carper (D) , D 
N00012508,Transport,4500, Tom Carper (D) , D 
N00012508,Transport,18500, Tom Carper (D) , D 
N00012508,Transport,1000, Tom Carper (D) , D 
N00012508,Transport,2410, Tom Carper (D) , D 
N00012508,Transport,10500, Tom Carper (D) , D 
N00012508,Transport,3500, Tom Carper (D) , D 
N00012508,Transport,12000, Tom Carper (D) , D 
N00012508,Govt/NGO,9000, Tom Carper (D) , D 
N00012508,committees,3000, Tom Carper (D) , D 
N00012508,committees,2500, Tom Carper (D) , D 
N00013820,Comms,2500, Chris Van Hollen (D) , D 
N00013820,Comms,1500, Chris Van Hollen (D) , D 
N00013820,Defense,1000, Chris Van Hollen (D) , D 
N00013820,Energy,0, Chris Van Hollen (D) , D 
N00013820,Finance,-2500, Chris Van Hollen (D) , D 
N00013820,Finance,2500, Chris Van Hollen (D) , D 
N00013820,Finance,-2500, Chris Van Hollen (D) , D 
N00013820,Finance,2500, Chris Van Hollen (D) , D 
N00013820,Finance,5000, Chris Van Hollen (D) , D 
N00013820,Finance,1000, Chris Van Hollen (D) , D 
N00013820,Finance,10, Chris Van Hollen (D) , D 
N00013820,Health,2000, Chris Van Hollen (D) , D 
N00013820,Health,2500, Chris Van Hollen (D) , D 
N00013820,Health,2000, Chris Van Hollen (D) , D 
N00013820,Legal,1500, Chris Van Hollen (D) , D 
N00013820,Builders,1000, Chris Van Hollen (D) , D 
N00013820,Comms,-6000, Chris Van Hollen (D) , D 
N00013820,Transport,1000, Chris Van Hollen (D) , D 
N00013820,Govt/NGO,1000, Chris Van Hollen (D) , D 
N00013820,committees,0, Chris Van Hollen (D) , D 
N00024790,Agriculture,4500, Jeanne Shaheen (D) , D 
N00024790,Agriculture,1000, Jeanne Shaheen (D) , D 
N00024790,Builders,1000, Jeanne Shaheen (D) , D 
N00024790,Builders,2500, Jeanne Shaheen (D) , D 
N00024790,Builders,2500, Jeanne Shaheen (D) , D 
N00024790,Builders,2500, Jeanne Shaheen (D) , D 
N00024790,Comms,1000, Jeanne Shaheen (D) , D 
N00024790,Comms,1000, Jeanne Shaheen (D) , D 
N00024790,Comms,3000, Jeanne Shaheen (D) , D 
N00024790,Comms,1250, Jeanne Shaheen (D) , D 
N00024790,Comms,500, Jeanne Shaheen (D) , D 
N00024790,Comms,1000, Jeanne Shaheen (D) , D 
N00024790,Comms,2000, Jeanne Shaheen (D) , D 
N00024790,Comms,2000, Jeanne Shaheen (D) , D 
N00024790,Comms,1000, Jeanne Shaheen (D) , D 
N00024790,Defense,14000, Jeanne Shaheen (D) , D 
N00024790,Defense,37000, Jeanne Shaheen (D) , D 
N00024790,Defense,6000, Jeanne Shaheen (D) , D 
N00024790,Defense,3000, Jeanne Shaheen (D) , D 
N00024790,Defense,4000, Jeanne Shaheen (D) , D 
N00024790,Defense,7500, Jeanne Shaheen (D) , D 
N00024790,Energy,5000, Jeanne Shaheen (D) , D 
N00024790,Energy,1000, Jeanne Shaheen (D) , D 
N00024790,Energy,1500, Jeanne Shaheen (D) , D 
N00024790,Energy,1000, Jeanne Shaheen (D) , D 
N00024790,Energy,1500, Jeanne Shaheen (D) , D 
N00024790,Energy,2500, Jeanne Shaheen (D) , D 
N00024790,Finance,2500, Jeanne Shaheen (D) , D 
N00024790,Finance,500, Jeanne Shaheen (D) , D 
N00024790,Finance,1000, Jeanne Shaheen (D) , D 
N00024790,Finance,3000, Jeanne Shaheen (D) , D 
N00024790,Finance,1000, Jeanne Shaheen (D) , D 
N00024790,Finance,6000, Jeanne Shaheen (D) , D 
N00024790,Finance,500, Jeanne Shaheen (D) , D 
N00024790,General,2000, Jeanne Shaheen (D) , D 
N00024790,General,1500, Jeanne Shaheen (D) , D 
N00024790,General,500, Jeanne Shaheen (D) , D 
N00024790,General,1500, Jeanne Shaheen (D) , D 
N00024790,General,1000, Jeanne Shaheen (D) , D 
N00024790,Health,2500, Jeanne Shaheen (D) , D 
N00024790,Health,1000, Jeanne Shaheen (D) , D 
N00024790,Health,2500, Jeanne Shaheen (D) , D 
N00024790,Health,10200, Jeanne Shaheen (D) , D 
N00024790,Health,8000, Jeanne Shaheen (D) , D 
N00024790,Health,2500, Jeanne Shaheen (D) , D 
N00024790,Health,500, Jeanne Shaheen (D) , D 
N00024790,Health,2000, Jeanne Shaheen (D) , D 
N00024790,Policy,1000, Jeanne Shaheen (D) , D 
N00024790,Energy,250, Jeanne Shaheen (D) , D 
N00024790,Legal,6000, Jeanne Shaheen (D) , D 
N00024790,Legal,1000, Jeanne Shaheen (D) , D 
N00024790,Unions,2750, Jeanne Shaheen (D) , D 
N00024790,Unions,1000, Jeanne Shaheen (D) , D 
N00024790,Unions,3500, Jeanne Shaheen (D) , D 
N00024790,Builders,2500, Jeanne Shaheen (D) , D 
N00024790,Energy,1000, Jeanne Shaheen (D) , D 
N00024790,Unions,2500, Jeanne Shaheen (D) , D 
N00024790,Unions,2500, Jeanne Shaheen (D) , D 
N00024790,Unions,6000, Jeanne Shaheen (D) , D 
N00024790,Unions,1000, Jeanne Shaheen (D) , D 
N00024790,Manufacturing,2500, Jeanne Shaheen (D) , D 
N00024790,Manufacturing,1000, Jeanne Shaheen (D) , D 
N00024790,Manufacturing,1000, Jeanne Shaheen (D) , D 
N00024790,Transport,1000, Jeanne Shaheen (D) , D 
N00024790,Transport,4500, Jeanne Shaheen (D) , D 
N00024790,Transport,1000, Jeanne Shaheen (D) , D 
N00024790,Transport,1000, Jeanne Shaheen (D) , D 
N00024790,Transport,2500, Jeanne Shaheen (D) , D 
N00024790,Transport,7000, Jeanne Shaheen (D) , D 
N00024790,Transport,1000, Jeanne Shaheen (D) , D 
N00024790,committees,2000, Jeanne Shaheen (D) , D 
N00024817,Agriculture,6000, Doug Jones (D) , D 
N00024817,Agriculture,15000, Doug Jones (D) , D 
N00024817,Agriculture,10000, Doug Jones (D) , D 
N00024817,Agriculture,2500, Doug Jones (D) , D 
N00024817,Agriculture,2000, Doug Jones (D) , D 
N00024817,Agriculture,1000, Doug Jones (D) , D 
N00024817,Builders,7500, Doug Jones (D) , D 
N00024817,Builders,8000, Doug Jones (D) , D 
N00024817,Builders,1000, Doug Jones (D) , D 
N00024817,Builders,2000, Doug Jones (D) , D 
N00024817,Comms,5000, Doug Jones (D) , D 
N00024817,Comms,1000, Doug Jones (D) , D 
N00024817,Comms,1000, Doug Jones (D) , D 
N00024817,Comms,2500, Doug Jones (D) , D 
N00024817,Comms,1000, Doug Jones (D) , D 
N00024817,Comms,5000, Doug Jones (D) , D 
N00024817,Comms,1000, Doug Jones (D) , D 
N00024817,Comms,1000, Doug Jones (D) , D 
N00024817,Defense,8500, Doug Jones (D) , D 
N00024817,Defense,1000, Doug Jones (D) , D 
N00024817,Energy,3500, Doug Jones (D) , D 
N00024817,Energy,1000, Doug Jones (D) , D 
N00024817,Energy,8500, Doug Jones (D) , D 
N00024817,Energy,2000, Doug Jones (D) , D 
N00024817,Finance,2000, Doug Jones (D) , D 
N00024817,Finance,31500, Doug Jones (D) , D 
N00024817,Finance,3500, Doug Jones (D) , D 
N00024817,Finance,4000, Doug Jones (D) , D 
N00024817,Finance,16000, Doug Jones (D) , D 
N00024817,Finance,4000, Doug Jones (D) , D 
N00024817,Finance,1000, Doug Jones (D) , D 
N00024817,Finance,1000, Doug Jones (D) , D 
N00024817,Finance,10000, Doug Jones (D) , D 
N00024817,Finance,10500, Doug Jones (D) , D 
N00024817,Finance,17500, Doug Jones (D) , D 
N00024817,Finance,1000, Doug Jones (D) , D 
N00024817,Finance,1000, Doug Jones (D) , D 
N00024817,Finance,6000, Doug Jones (D) , D 
N00024817,Finance,6000, Doug Jones (D) , D 
N00024817,Finance,10000, Doug Jones (D) , D 
N00024817,Finance,1000, Doug Jones (D) , D 
N00024817,General,2000, Doug Jones (D) , D 
N00024817,General,1000, Doug Jones (D) , D 
N00024817,General,2000, Doug Jones (D) , D 
N00024817,General,1500, Doug Jones (D) , D 
N00024817,General,1000, Doug Jones (D) , D 
N00024817,General,1000, Doug Jones (D) , D 
N00024817,General,2500, Doug Jones (D) , D 
N00024817,Health,3500, Doug Jones (D) , D 
N00024817,Health,0, Doug Jones (D) , D 
N00024817,Health,9500, Doug Jones (D) , D 
N00024817,Health,3500, Doug Jones (D) , D 
N00024817,Health,2500, Doug Jones (D) , D 
N00024817,Health,2500, Doug Jones (D) , D 
N00024817,Health,10000, Doug Jones (D) , D 
N00024817,Policy,1398706, Doug Jones (D) , D 
N00024817,Policy,55977, Doug Jones (D) , D 
N00024817,Policy,2796606, Doug Jones (D) , D 
N00024817,Policy,10740, Doug Jones (D) , D 
N00024817,Policy,153699, Doug Jones (D) , D 
N00024817,Policy,2272, Doug Jones (D) , D 
N00024817,Policy,500, Doug Jones (D) , D 
N00024817,Policy,2500, Doug Jones (D) , D 
N00024817,Policy,88230, Doug Jones (D) , D 
N00024817,Policy,1200, Doug Jones (D) , D 
N00024817,Policy,26932, Doug Jones (D) , D 
N00024817,Policy,1000, Doug Jones (D) , D 
N00024817,Policy,1016299, Doug Jones (D) , D 
N00024817,Policy,2000, Doug Jones (D) , D 
N00024817,Policy,5000, Doug Jones (D) , D 
N00024817,Energy,6999, Doug Jones (D) , D 
N00024817,Legal,2500, Doug Jones (D) , D 
N00024817,Legal,23000, Doug Jones (D) , D 
N00024817,Legal,10000, Doug Jones (D) , D 
N00024817,Legal,8000, Doug Jones (D) , D 
N00024817,Legal,3000, Doug Jones (D) , D 
N00024817,Unions,851, Doug Jones (D) , D 
N00024817,Unions,8500, Doug Jones (D) , D 
N00024817,Unions,2500, Doug Jones (D) , D 
N00024817,Unions,15925, Doug Jones (D) , D 
N00024817,Unions,7500, Doug Jones (D) , D 
N00024817,Unions,6000, Doug Jones (D) , D 
N00024817,Builders,47000, Doug Jones (D) , D 
N00024817,Comms,10000, Doug Jones (D) , D 
N00024817,Comms,5000, Doug Jones (D) , D 
N00024817,Energy,6000, Doug Jones (D) , D 
N00024817,General,5000, Doug Jones (D) , D 
N00024817,General,5000, Doug Jones (D) , D 
